Review_id,User_id,Product_id,Rating,Review_text,Review_date,Verified_purchase
ACF23322-80F3-47,877,B08MXJYB2V,4.3,"Decent quality for the price, works well.",2024-05-23,True
C8802965-7638-4B,519,B08MXJYB2V,3.3,Really impressed with the build and design.,2025-01-09,True
EE89528E-640E-46,497,B08MXJYB2V,3.2,Good value overall. Would recommend.,2025-02-16,False
9E6FE2B4-64C0-43,432,B09BW2GP18,4.5,Met my expectations. Would purchase again.,2025-02-18,True
A6124506-0718-4C,884,B00A7PLVU6,3.3,Very useful and works as advertised.,2024-10-18,False
8F6DAD47-E7FC-4F,860,B00A7PLVU6,4.1,"So far, I'm happy with how it's working.",2025-02-27,True
58FC24FC-D150-4A,14,B07Y1RCCW5,4.6,The product works flawlessly and feels durable.,2024-11-26,False
E6F1EF20-4094-4E,194,B08HDCWDXD,3.7,"So far, I'm happy with how it's working.",2024-06-30,False
59BC4E96-BF5F-41,173,B08HDCWDXD,3.8,Easy to use and gets the job done.,2024-07-25,False
15C53DA7-7862-41,69,B08HDCWDXD,4.3,Met my expectations. Would purchase again.,2024-08-18,False
51700625-1C82-43,690,B08WJ86PV2,4.1,"Decent quality for the price, works well.",2024-12-23,True
42309477-A6FB-43,522,B08WJ86PV2,3.1,Good value overall. Would recommend.,2024-05-18,False
2DEA1918-027D-4A,517,B099FDW2ZF,3.5,The product feels sturdy and premium.,2024-08-23,False
FDEAE54E-B603-48,320,B099FDW2ZF,4.5,Simple and effective product.,2024-09-07,False
3540A710-DB45-44,447,B099FDW2ZF,3.3,"Packaging was secure, and delivery was fast.",2024-06-12,False
E1580E4B-5650-44,188,B00K32PEW4,4.6,"Packaging was secure, and delivery was fast.",2024-09-01,False
23E1AF25-8339-4F,906,B00K32PEW4,4.5,Really impressed with the build and design.,2024-09-29,False
41CBDEF8-AFBA-44,1000,B00K32PEW4,3.6,Met my expectations. Would purchase again.,2024-04-02,False
D74402FE-7435-4D,65,B09X1M3DHX,4.6,The product feels sturdy and premium.,2024-04-09,False
5603B649-50FE-48,915,B08TDJ5BVF,3.9,"Decent quality for the price, works well.",2025-03-21,False
EB05E6AB-025D-49,19,B08TDJ5BVF,3.4,No issues so far. Works great.,2024-04-26,True
847BAE3F-3755-44,76,B08TDJ5BVF,3.6,Performance is consistent and reliable.,2024-07-25,False
3D8F082C-426A-45,297,B08B6XWQ1C,3.6,Easy to use and gets the job done.,2024-10-12,True
1FACE23B-C269-43,765,B08B6XWQ1C,3.3,Really impressed with the build and design.,2024-05-29,False
30923FFD-5B45-4B,523,B08B6XWQ1C,4.7,Met my expectations. Would purchase again.,2024-11-30,True
D7B60EFC-8557-48,959,B09SPTNG58,3.7,Performance is consistent and reliable.,2024-11-26,True
21C60CA6-4617-4E,167,B09Z7YGV3R,4.0,Solid quality and affordable price.,2024-05-05,False
E9129047-B63E-46,632,B015ZXUDD0,4.4,The product works flawlessly and feels durable.,2024-08-23,True
0F2393AC-FECC-44,651,B0B7B9V9QP,3.8,"Decent quality for the price, works well.",2025-03-31,True
B1BAA909-C5DD-4D,621,B0B7B9V9QP,4.0,The product works flawlessly and feels durable.,2024-10-20,False
C8EBBA75-2B4F-4A,75,B0B7B9V9QP,4.0,Simple and effective product.,2025-01-27,False
5BE90610-00DE-4B,511,B0798PJPCL,3.1,Good value overall. Would recommend.,2025-03-08,True
9F490DEC-D5B1-46,831,B0798PJPCL,4.7,"Packaging was secure, and delivery was fast.",2024-09-02,False
F5F1018A-FE2A-48,95,B0798PJPCL,4.5,Simple and effective product.,2025-02-28,False
900B78F0-B3C6-45,68,B0085IATT6,4.1,Solid quality and affordable price.,2025-01-12,False
EDAED0B7-E213-4D,85,B07CRL2GY6,5.0,"So far, I'm happy with how it's working.",2024-10-12,True
B2D33F0B-EB8B-4D,19,B07WHQWXL7,4.0,Good value overall. Would recommend.,2025-02-28,False
46DD9F9D-CCDE-47,959,B07WHQWXL7,3.4,Solid quality and affordable price.,2024-04-06,True
61B1D90E-8F7D-4E,485,B08CYNJ5KY,3.1,Solid quality and affordable price.,2025-02-05,True
E63999FD-591B-46,103,B09NL4DJ2Z,3.5,The product feels sturdy and premium.,2024-09-02,False
DD3E2730-CE94-4E,573,B09NL4DJ2Z,3.7,Simple and effective product.,2024-11-02,False
A68512EB-D006-46,143,B00YQLG7GK,3.3,Good value overall. Would recommend.,2025-02-19,True
F09C36FB-0B31-49,236,B07NRTCDS5,4.2,No issues so far. Works great.,2025-03-16,False
3086A722-08DC-41,429,B07NRTCDS5,3.3,The product feels sturdy and premium.,2024-12-26,False
3740A597-7BA6-44,882,B08WLY8V9S,3.4,Simple and effective product.,2024-10-29,False
EA69701D-AD0F-48,907,B08WLY8V9S,4.3,Solid quality and affordable price.,2024-07-05,False
A839BC11-731C-4D,1,B08WLY8V9S,3.4,The product works flawlessly and feels durable.,2024-08-16,False
8F356013-9C38-4C,830,B09BW334ML,4.6,Simple and effective product.,2024-04-16,False
9E2BC6D0-015E-49,437,B094QZLJQ6,3.1,It does exactly what it's supposed to. No complaints.,2024-08-31,True
C365B506-904E-44,74,B08L4SBJRY,4.5,No issues so far. Works great.,2024-09-16,True
19A12516-AA80-42,186,B08L4SBJRY,4.9,"Decent quality for the price, works well.",2024-04-12,True
D0443FAA-1F72-45,520,B08L4SBJRY,3.6,Solid quality and affordable price.,2025-02-02,True
94998B7A-5152-42,854,B01GGKZ0V6,3.8,Easy to use and gets the job done.,2024-08-07,True
73EEEC8B-F570-45,320,B01GGKZ0V6,4.6,The product works flawlessly and feels durable.,2024-08-22,False
C70DDE4A-374E-49,622,B01GGKZ0V6,3.7,Performance is consistent and reliable.,2024-04-16,False
079E6CC7-163F-4E,297,B07R679HTT,3.3,Solid quality and affordable price.,2024-12-01,False
BC4A5F29-9378-49,202,B07R679HTT,3.2,It does exactly what it's supposed to. No complaints.,2025-03-21,False
36009FC7-6EC1-4B,923,B0BG62HMDJ,4.3,Good value overall. Would recommend.,2024-07-30,True
4606420F-1D32-49,252,B0BBFJ9M3X,4.9,Performance is consistent and reliable.,2024-08-27,False
5550400D-BA96-44,524,B0BBFJ9M3X,3.7,Met my expectations. Would purchase again.,2024-08-20,False
0B6B3813-DC6A-40,466,B084MZYBTV,4.1,The product feels sturdy and premium.,2024-12-21,True
8C0BC9FA-5C1B-49,831,B084MZYBTV,4.0,No issues so far. Works great.,2024-10-18,True
2AA8241D-8B9C-43,22,B084MZYBTV,3.5,Performance is consistent and reliable.,2024-08-19,False
91767856-A467-4F,601,B00URH5E34,3.1,"So far, I'm happy with how it's working.",2024-05-06,True
46782E8F-1498-49,937,B0B72BSW7K,4.1,Easy to use and gets the job done.,2024-09-20,True
E0A58A57-E11D-49,851,B07FL3WRX5,5.0,"So far, I'm happy with how it's working.",2024-07-03,True
A3E822B5-F950-4A,550,B07FL3WRX5,4.5,Solid quality and affordable price.,2024-12-20,True
B885BD0D-B6AD-45,932,B086Q3QMFS,4.1,Good value overall. Would recommend.,2025-03-28,True
F27CE7FD-CA3E-40,236,B086Q3QMFS,3.1,The product works flawlessly and feels durable.,2025-03-08,False
05C9C3F4-F50C-4A,300,B0B3CQBRB4,4.2,Performance is consistent and reliable.,2024-04-05,False
78A53431-4C66-42,307,B0B3CQBRB4,4.9,The product works flawlessly and feels durable.,2025-02-06,True
2B2CDAA6-3E10-4D,650,B0B3CQBRB4,4.0,Good value overall. Would recommend.,2024-04-07,True
509DD7D7-5738-42,494,B07MKMFKPG,3.1,"Decent quality for the price, works well.",2025-02-24,True
A32A08B9-49D1-43,78,B07MKMFKPG,3.8,"So far, I'm happy with how it's working.",2024-06-03,False
B2DD0A99-A17A-47,190,B07MKMFKPG,3.5,Solid quality and affordable price.,2024-04-16,True
D11771BF-6EC6-4F,705,B08QW937WV,4.1,Simple and effective product.,2025-02-12,True
9774B092-C0FC-4A,129,B083M7WPZD,3.6,"Packaging was secure, and delivery was fast.",2024-08-15,False
6A4483B5-F1DA-49,51,B083M7WPZD,4.9,Very useful and works as advertised.,2024-07-22,True
758A3C74-DA23-4C,611,B083M7WPZD,3.0,Really impressed with the build and design.,2025-01-05,True
321101A8-96A7-42,845,B07WJV6P1R,4.0,The product works flawlessly and feels durable.,2024-10-25,True
486F9812-69F1-48,913,B00N1U9AJS,3.1,It does exactly what it's supposed to. No complaints.,2024-07-20,True
CC22BDF9-6BA1-42,710,B07WVQG8WZ,3.2,"Packaging was secure, and delivery was fast.",2024-12-24,True
66276E70-2E39-4E,931,B09V2Q4QVQ,4.6,Really impressed with the build and design.,2025-02-27,True
48C10B24-847B-4A,155,B07SRM58TP,3.2,Performance is consistent and reliable.,2024-08-08,False
EE90B9D8-2BAC-4F,773,B0083T231O,4.9,Very useful and works as advertised.,2024-09-18,False
4425025D-A258-40,757,B0083T231O,3.2,Performance is consistent and reliable.,2024-07-13,False
F1E6BBE5-DD89-4C,851,B08F47T4X5,3.4,Solid quality and affordable price.,2024-08-06,True
51AD16D3-2B8C-46,768,B08243SKCK,4.4,It does exactly what it's supposed to. No complaints.,2024-07-30,False
9A8E114D-4C71-4F,751,B08243SKCK,4.2,"Packaging was secure, and delivery was fast.",2024-12-30,True
100E1899-7913-45,975,B093ZNQZ2Y,3.1,Really impressed with the build and design.,2024-09-27,True
4D34065D-318D-4B,670,B093ZNQZ2Y,3.2,The product feels sturdy and premium.,2025-01-05,True
C9557EDC-F377-40,95,B093ZNQZ2Y,3.2,"Packaging was secure, and delivery was fast.",2024-04-06,True
FA1FC136-CC30-4D,854,B00ABMASXG,5.0,Performance is consistent and reliable.,2024-05-28,True
FC1AE292-9C1D-40,520,B09PTT8DZF,4.9,The product works flawlessly and feels durable.,2024-05-26,True
62F89BC5-A457-4F,617,B09PTT8DZF,4.3,Simple and effective product.,2025-01-11,True
66A8D1DB-04F8-4A,673,B08HLC7Z3G,3.3,Performance is consistent and reliable.,2025-03-01,True
566595BA-4630-43,796,B08HLC7Z3G,3.2,It does exactly what it's supposed to. No complaints.,2025-01-01,False
246EE219-E3E6-4B,612,B09H34V36W,3.8,The product feels sturdy and premium.,2024-05-13,False
C2B05330-7B3E-4E,427,B09H34V36W,4.3,No issues so far. Works great.,2025-01-12,True
FF4AF416-6CEA-44,126,B09H34V36W,3.3,Solid quality and affordable price.,2025-02-23,True
890F3930-44CF-4F,287,B09LQH3SD9,3.6,Easy to use and gets the job done.,2024-11-09,False
5B3FCFFB-AA9A-4E,413,B09LQH3SD9,4.3,Solid quality and affordable price.,2024-12-11,True
00B34E53-BFFF-4C,286,B07232M876,4.0,Simple and effective product.,2024-08-07,True
0A0234D6-7D3D-4B,752,B07232M876,4.3,Really impressed with the build and design.,2025-01-28,True
E32496EB-1D4A-45,883,B07232M876,3.2,"Decent quality for the price, works well.",2024-12-01,False
4EA67FBB-D678-49,961,B08BQ947H3,3.2,"So far, I'm happy with how it's working.",2025-01-27,True
66E8D90E-30FC-4C,773,B08BQ947H3,4.7,Really impressed with the build and design.,2024-07-04,False
27C0C96E-1C01-49,819,B08MCD9JFY,4.1,"So far, I'm happy with how it's working.",2024-06-12,True
507E46B0-718A-4B,716,B08MCD9JFY,4.9,Good value overall. Would recommend.,2024-07-23,True
2CA0E92F-ECA4-45,45,B08MCD9JFY,4.1,Met my expectations. Would purchase again.,2024-11-01,False
852C269A-8807-46,136,B0BBN4DZBD,3.3,No issues so far. Works great.,2024-07-15,False
71554A48-E22C-45,488,B0BBN4DZBD,3.4,Solid quality and affordable price.,2024-08-04,True
9D59B94A-A7DC-43,189,B0BBN4DZBD,4.2,It does exactly what it's supposed to. No complaints.,2024-11-03,True
C1E247F2-1D3B-4B,172,B096VF5YYF,4.9,Solid quality and affordable price.,2025-02-28,True
6B771B4B-4874-46,553,B096VF5YYF,3.0,No issues so far. Works great.,2025-01-31,False
FF55973E-2B3D-49,531,B096VF5YYF,4.3,Easy to use and gets the job done.,2025-01-30,True
1E2D9366-66C6-4A,945,B081FJWN52,3.5,Simple and effective product.,2025-03-26,True
349B4EC2-EB5C-47,750,B081FJWN52,4.3,The product feels sturdy and premium.,2024-05-28,True
3CDC11C4-77F3-49,3,B07L3NDN24,3.9,"So far, I'm happy with how it's working.",2024-12-22,True
327A0749-0838-4F,259,B07L3NDN24,4.2,Simple and effective product.,2024-07-29,True
1F5A813A-2D18-49,964,B09XB1R2F3,3.3,"So far, I'm happy with how it's working.",2024-10-25,True
A8F86DB4-8E2C-47,218,B09P1MFKG1,3.1,Easy to use and gets the job done.,2025-01-18,True
EED25C17-42C2-4D,267,B09P1MFKG1,3.9,No issues so far. Works great.,2024-07-07,False
481591B3-AAAA-48,702,B00V4BGDKU,3.2,Really impressed with the build and design.,2024-10-01,True
D150D21C-1F30-48,855,B07LDPLSZC,3.0,Performance is consistent and reliable.,2024-07-08,True
BB783366-007F-4A,673,B07JH1C41D,3.5,The product feels sturdy and premium.,2024-09-30,False
F0403233-8302-40,61,B09VH568H7,3.1,Easy to use and gets the job done.,2024-04-24,False
3C77A12F-05A8-49,114,B09VH568H7,3.8,Met my expectations. Would purchase again.,2024-12-23,True
CAE52CD3-65BA-4D,678,B09VH568H7,4.6,It does exactly what it's supposed to. No complaints.,2024-07-05,True
0FA02A8D-B742-42,429,B07Z1Z77ZZ,4.2,"Decent quality for the price, works well.",2024-08-09,True
0D289246-4D17-40,195,B07DL1KC3H,3.2,No issues so far. Works great.,2024-10-16,True
97E91A9C-4EAC-4A,438,B09HCH3JZG,3.8,Very useful and works as advertised.,2024-04-20,False
4FF9DD8E-AC85-4A,173,B09HCH3JZG,3.2,The product works flawlessly and feels durable.,2025-01-08,True
2CE52170-7875-44,159,B09ND94ZRG,4.8,The product feels sturdy and premium.,2024-12-03,True
7B501D7B-9A50-41,752,B09GFPVD9Y,3.0,It does exactly what it's supposed to. No complaints.,2024-10-09,True
4661C7D5-21D7-46,833,B09GFPVD9Y,3.0,The product works flawlessly and feels durable.,2025-03-23,True
A87159B4-9947-48,691,B08GYG6T12,4.1,Met my expectations. Would purchase again.,2025-01-10,False
F83EF674-0D22-49,704,B07YTNKVJQ,4.7,Very useful and works as advertised.,2025-01-14,False
9EDD2E9E-75BC-4E,239,B0977CGNJJ,5.0,Performance is consistent and reliable.,2024-12-28,False
C043280A-3E06-4B,411,B0B53QLB9H,4.6,Easy to use and gets the job done.,2024-05-04,False
1190F9F0-1453-48,499,B0B53QLB9H,4.7,Really impressed with the build and design.,2025-03-15,True
5BE653E5-ADF0-4F,475,B01D5H8LDM,4.4,Really impressed with the build and design.,2024-07-14,False
5C1C0449-1C8D-40,202,B08YDFX7Y1,4.5,"Decent quality for the price, works well.",2025-01-19,False
FC3D5576-EF88-4F,727,B075TJHWVC,3.6,"Packaging was secure, and delivery was fast.",2024-07-02,False
7D4BB83F-D967-4D,560,B075TJHWVC,3.5,Performance is consistent and reliable.,2024-11-16,False
2F8DD7AB-F542-43,764,B0B4F52B5X,3.6,"Packaging was secure, and delivery was fast.",2025-03-29,True
997BE52E-2801-4F,805,B0BGSV43WY,3.4,Simple and effective product.,2024-07-23,True
D3265EAF-24ED-41,709,B0BGSV43WY,3.3,The product feels sturdy and premium.,2025-03-18,True
2C33F771-DBC3-43,507,B0BGSV43WY,3.4,Met my expectations. Would purchase again.,2024-11-27,False
1E18998F-9FC5-4C,797,B08H9Z3XQW,3.7,Performance is consistent and reliable.,2024-04-14,True
7A8390F0-7FB2-4B,336,B09GP6FBZT,4.7,Performance is consistent and reliable.,2025-02-06,True
A8112AD7-D762-48,733,B07DJLFMPS,4.2,"Packaging was secure, and delivery was fast.",2024-07-31,False
C2A84C8D-A72D-40,639,B09G2VTHQM,4.4,The product works flawlessly and feels durable.,2025-02-27,True
1DBCFE14-80EB-4D,496,B09G2VTHQM,4.9,Easy to use and gets the job done.,2025-01-08,False
06D8F6AD-AA88-4C,823,B097XJQZ8H,4.1,No issues so far. Works great.,2024-04-22,True
223E4E74-08F1-4B,56,B097XJQZ8H,4.7,"So far, I'm happy with how it's working.",2024-07-16,False
CD83C262-E22D-4C,973,B07H3N8RJH,4.8,No issues so far. Works great.,2025-02-27,True
96614A2A-EA18-4F,237,B07H3N8RJH,4.9,"So far, I'm happy with how it's working.",2024-10-22,True
CF1BAFBE-E4D1-48,506,B07H3N8RJH,4.7,"Decent quality for the price, works well.",2024-10-03,False
E8F1F96C-58BB-49,45,B07ZR4S1G4,4.8,Simple and effective product.,2024-07-10,False
161EBA3B-9656-40,53,B07ZR4S1G4,3.7,Met my expectations. Would purchase again.,2024-05-06,False
7E426A10-B773-48,41,B08C4Z69LN,4.1,Really impressed with the build and design.,2024-08-27,False
73679E3A-18CC-47,993,B08C4Z69LN,4.9,Met my expectations. Would purchase again.,2024-11-05,False
8D87E265-8E74-49,204,B08C4Z69LN,4.6,Simple and effective product.,2024-05-25,False
D5DAE732-94BD-4E,567,B07WDKLDRX,3.9,Performance is consistent and reliable.,2024-05-06,False
12474FA7-C597-41,504,B08XMSKKMM,3.6,Very useful and works as advertised.,2025-02-17,False
77A2AF37-5DBB-4B,817,B08XMSKKMM,3.8,Good value overall. Would recommend.,2024-06-12,False
C64A20A0-EE24-4C,923,B07L1N3TJX,4.1,"Decent quality for the price, works well.",2024-12-22,True
358826EA-B308-48,566,B07KCMR8D6,3.4,The product works flawlessly and feels durable.,2024-05-25,False
0800BB34-4986-45,509,B07KCMR8D6,4.1,"Decent quality for the price, works well.",2025-03-31,True
3AD0D3EB-47DC-48,646,B07KCMR8D6,4.2,Easy to use and gets the job done.,2024-05-07,True
4EB2971C-D371-44,419,B072J83V9W,3.8,"So far, I'm happy with how it's working.",2024-06-16,True
718C016F-37CE-45,132,B072J83V9W,4.2,No issues so far. Works great.,2025-01-22,True
587233C5-C881-4F,968,B09RKFBCV7,4.0,Really impressed with the build and design.,2024-11-10,False
6A16B14E-B5EC-46,915,B09RKFBCV7,4.9,"Packaging was secure, and delivery was fast.",2024-10-20,False
A35284CE-7379-4C,350,B084DTMYWK,3.2,Solid quality and affordable price.,2024-11-01,True
5D9E1BE0-64C9-4C,669,B084DTMYWK,3.3,The product feels sturdy and premium.,2024-09-18,False
AE56C968-7AAA-44,34,B07YC8JHMB,4.2,Met my expectations. Would purchase again.,2025-03-17,False
DF3FEE23-5E23-48,459,B07YC8JHMB,4.9,Easy to use and gets the job done.,2024-09-30,False
50BCC5BC-6198-4D,465,B08R69VDHT,4.0,Very useful and works as advertised.,2024-11-11,True
D0324D72-C9DF-4C,212,B08R69VDHT,3.5,"Decent quality for the price, works well.",2024-11-21,False
19E4681A-0FAE-45,954,B005LJQMZC,4.8,The product works flawlessly and feels durable.,2024-04-12,True
BCB3729F-58EC-4F,263,B005LJQMZC,4.7,Solid quality and affordable price.,2025-02-21,False
C1045DB7-63B6-43,139,B0BPCJM7TB,4.2,"Decent quality for the price, works well.",2024-11-05,True
F6EAA3F8-CE7B-48,432,B0BPCJM7TB,4.2,Easy to use and gets the job done.,2024-07-07,False
746BF5ED-B236-41,783,B0BPCJM7TB,3.4,Met my expectations. Would purchase again.,2024-09-23,False
EFE815C0-2FF0-48,625,B09RFC46VP,4.8,It does exactly what it's supposed to. No complaints.,2024-10-09,False
8FB392DB-BB57-4B,561,B00GHL8VP2,4.2,Simple and effective product.,2024-05-25,False
3C776EB9-E922-44,456,B00GHL8VP2,4.3,"Packaging was secure, and delivery was fast.",2024-06-22,True
1E3C72E4-476A-49,80,B07XLCFSSN,3.9,Really impressed with the build and design.,2024-08-17,False
7B328054-6360-4C,529,B0747VDH9L,4.3,The product works flawlessly and feels durable.,2024-04-27,False
463C0D34-BE7A-42,193,B0747VDH9L,4.5,Solid quality and affordable price.,2025-01-13,False
A9B09C86-23B6-4B,434,B08VS3YLRK,3.3,"Decent quality for the price, works well.",2025-03-22,True
1240A6A7-043A-4B,819,B08VS3YLRK,4.6,The product works flawlessly and feels durable.,2024-05-16,False
D2E5ECF5-E45C-43,235,B0BM4KTNL1,3.4,"So far, I'm happy with how it's working.",2024-06-26,False
6DCA0CC0-0D17-4D,66,B0BB3CBFBM,3.6,It does exactly what it's supposed to. No complaints.,2025-03-19,False
A5552E35-75B1-4A,705,B0BB3CBFBM,4.8,"Packaging was secure, and delivery was fast.",2024-12-24,True
16E82C9C-2026-4E,465,B08L5HMJVW,3.0,"So far, I'm happy with how it's working.",2024-11-24,True
FDF409A1-BC8D-4B,639,B084N18QZY,3.2,Good value overall. Would recommend.,2024-09-20,False
E8A60FA9-E867-42,596,B084N18QZY,4.5,The product works flawlessly and feels durable.,2024-04-10,False
EE45B2DF-3D5A-49,16,B084N18QZY,4.2,Performance is consistent and reliable.,2024-10-05,True
9609715A-FE51-4A,428,B0BNVBJW2S,3.8,Performance is consistent and reliable.,2025-02-28,False
58EEFDB6-F98B-44,758,B0BNVBJW2S,4.2,It does exactly what it's supposed to. No complaints.,2024-06-13,False
1A6154B8-98E9-46,351,B06XMZV7RH,4.7,Really impressed with the build and design.,2025-03-29,True
36B99264-E5C8-4B,546,B06XMZV7RH,4.0,Met my expectations. Would purchase again.,2025-01-08,False
FF92B83F-C1FF-4E,71,B06XMZV7RH,3.4,Good value overall. Would recommend.,2024-09-19,True
1D5C984B-07FE-4C,888,B08XXVXP3J,3.2,Simple and effective product.,2024-12-19,False
42E0A88F-DDE0-4E,44,B07DKZCZ89,3.7,Really impressed with the build and design.,2024-09-07,False
CEB5516B-D414-46,683,B08CKW1KH9,3.3,"Decent quality for the price, works well.",2024-11-09,True
D241563F-A8D3-42,463,B08CKW1KH9,4.3,Very useful and works as advertised.,2024-08-13,False
CDB42AE8-DEF6-46,415,B08CKW1KH9,4.0,Simple and effective product.,2024-06-23,False
DFEC075A-8D3A-4A,868,B0B21XL94T,3.6,No issues so far. Works great.,2024-05-15,False
43D09C86-86DA-4C,112,B0B21XL94T,4.7,Easy to use and gets the job done.,2024-05-18,False
A65E4C6A-E28A-41,202,B0B21XL94T,3.9,Solid quality and affordable price.,2024-10-07,False
